h,data,real,pred,naive
8,2021-11-14,0.0,0.10855223092149917,0.0
8,2021-11-21,2.0,0.26919498715438545,0.0
8,2021-11-28,0.0,0.3838542676261921,0.0
8,2021-12-05,1.0,1.5491048973792187,1.0
8,2021-12-12,2.0,0.5647465360094857,0.0
8,2021-12-19,9.0,7.1377469384664165,0.0
8,2021-12-26,20.0,7.563060126665009,0.0
8,2022-01-02,51.0,13.695989507192927,1.0
8,2022-01-09,203.0,25.541360607136376,0.0
8,2022-01-16,269.0,67.60589222107862,2.0
8,2022-01-23,463.0,109.01043904252089,0.0
8,2022-01-30,482.0,248.3039277380618,1.0
8,2022-02-06,524.0,24.11146252874216,2.0
8,2022-02-13,753.0,74.71596480359374,9.0
8,2022-02-20,879.0,225.38763475698275,20.0
8,2022-02-27,569.0,392.57739021523577,51.0
8,2022-03-06,344.0,93.51926176220607,203.0
8,2022-03-13,223.0,230.24964911803647,269.0
8,2022-03-20,313.0,520.0224290644898,463.0
8,2022-03-27,122.0,368.32497718239284,482.0
8,2022-04-03,92.0,174.47527243328645,524.0
8,2022-04-10,61.0,83.27674686458808,753.0
8,2022-04-17,17.0,43.852283212661725,879.0
8,2022-04-24,26.0,44.881939923753166,569.0
8,2022-05-01,19.0,43.400881174111035,344.0
8,2022-05-08,14.0,26.074770068666766,223.0
8,2022-05-15,24.0,0.8684989100024073,313.0
8,2022-05-22,13.0,-0.0703443010251758,122.0
8,2022-05-29,11.0,1.7947911671649779,92.0
8,2022-06-05,11.0,5.524469749604239,61.0
8,2022-06-12,3.0,3.5162144317394546,17.0
8,2022-06-19,3.0,0.638608128503935,26.0
8,2022-06-26,3.0,7.666822579034617,19.0
8,2022-07-03,1.0,4.890758276982729,14.0
8,2022-07-10,2.0,5.616944704049175,24.0
8,2022-07-17,0.0,5.316642532022385,13.0
8,2022-07-24,3.0,3.9154583884184806,11.0
8,2022-07-31,0.0,2.2617044305000595,11.0
8,2022-08-07,1.0,3.383405225104046,3.0
8,2022-08-14,0.0,0.251162616806702,3.0
8,2022-08-21,1.0,-0.016833362070000545,3.0
8,2022-08-28,0.0,0.3875320389707347,1.0
8,2022-09-04,0.0,1.3997458186215743,2.0
8,2022-09-11,6.0,0.08464899351102557,0.0
8,2022-09-18,11.0,1.5190266256827343,3.0
8,2022-09-25,7.0,2.949814178842982,0.0
8,2022-10-02,9.0,0.7251992989994692,1.0
8,2022-10-09,10.0,4.692965587037046,0.0
8,2022-10-16,4.0,7.117029039235944,1.0
8,2022-10-23,0.0,0.7588192401813999,0.0
8,2022-10-30,1.0,0.21332858861511084,0.0
8,2022-11-06,0.0,1.3571725612472523,6.0
8,2022-11-13,3.0,1.0225351115602312,11.0
8,2022-11-20,2.0,0.7992972898591028,7.0
8,2022-11-27,0.0,0.9025793475835983,9.0
8,2022-12-04,2.0,-0.42421238395744343,10.0
8,2022-12-11,0.0,-4.711942576725823,4.0
8,2022-12-18,10.0,-0.5466417092117565,0.0
8,2022-12-25,7.0,-0.44315471337684276,1.0
8,2023-01-01,27.0,11.652429899782748,0.0
8,2023-01-08,37.0,30.259291033335533,3.0
8,2023-01-15,93.0,-19.088973801388164,2.0
8,2023-01-22,199.0,74.34893732164826,0.0
8,2023-01-29,250.0,90.36612063464521,2.0
8,2023-02-05,360.0,548.4856795796904,0.0
8,2023-02-12,541.0,502.43047708508965,10.0
8,2023-02-19,589.0,529.5938603871871,7.0
8,2023-02-26,581.0,282.49116331102783,27.0
8,2023-03-05,760.0,406.6819828184027,37.0
8,2023-03-12,762.0,138.79017328637758,93.0
8,2023-03-19,540.0,160.75530627281987,199.0
8,2023-03-26,473.0,170.498007743436,250.0
8,2023-04-02,450.0,278.12388331821893,360.0
8,2023-04-09,225.0,365.300938775159,541.0
8,2025-09-07,4.0,2.0494779696532226,6.0
8,2025-09-14,0.0,1.4459925518597145,3.0
8,2025-09-21,5.0,1.7409240323853084,9.0
8,2025-09-28,2.0,2.876265631215633,6.0
8,2025-10-05,3.0,1.7184618971794428,7.0
8,2025-10-12,2.0,1.5032544562341845,5.0
8,2025-10-19,1.0,1.3042737293706845,4.0
8,2025-10-26,1.0,2.5625339130398777,8.0
8,2025-11-02,0.0,0.8661380985072344,4.0
8,2025-11-09,2.0,1.061417501656581,0.0
8,2025-11-16,1.0,1.3796521580166097,5.0
8,2025-11-23,1.0,0.8325485209345417,2.0
8,2025-11-30,1.0,5.700861227145828,3.0
8,2025-12-07,1.0,47.48620313012674,2.0
8,2025-12-14,1.0,6.617176015811232,1.0
8,2025-12-21,1.0,12.056028842307551,1.0
8,2025-12-28,0.0,53.82512195616998,0.0
8,2026-01-04,1.0,17.537028207990108,2.0
8,2026-01-11,0.0,313.9695244100053,1.0
8,2026-01-18,0.0,476.96827396337727,1.0
8,2026-01-25,0.0,263.04143200431525,1.0
8,2026-02-01,0.0,129.6077683288557,1.0
8,2026-02-08,0.0,564.8675300979284,1.0
8,2026-02-15,0.0,232.90894010195223,1.0
8,2026-02-22,2.0,396.3977055888203,0.0
8,2026-03-01,1.0,57.94706639649214,1.0
9,2021-01-24,1.0,4.971196248137207,0.0
9,2021-01-31,9.0,3.231203968785974,0.0
9,2021-02-07,12.0,2.2705824148633247,0.0
9,2021-02-14,12.0,7.118993752133304,0.0
9,2021-02-21,8.0,5.113477890238921,2.0
9,2021-02-28,7.0,3.3771423171721624,0.0
9,2021-03-07,9.0,6.365895514121328,1.0
9,2021-03-14,5.0,7.472027351995077,0.0
9,2021-03-21,0.0,6.300547409959894,1.0
9,2021-03-28,1.0,9.98295473346265,1.0
9,2021-04-04,1.0,2.4677630080297734,9.0
9,2021-04-11,0.0,1.6123347646979365,12.0
9,2021-04-18,0.0,0.9859938119820505,12.0
9,2021-04-25,0.0,0.6822583100181852,8.0
9,2021-05-02,1.0,0.6038068702639842,7.0
9,2021-05-09,0.0,0.9459427060829039,9.0
9,2021-05-16,1.0,0.5141812262558335,5.0
9,2021-05-23,0.0,0.49800921463194286,0.0
9,2021-05-30,0.0,-0.032873833174267474,1.0
9,2021-06-06,0.0,0.10400255850110258,1.0
9,2021-06-13,0.0,-0.012730920633813246,0.0
9,2021-06-20,0.0,0.25463002321870654,0.0
9,2021-06-27,0.0,0.2780130660577506,0.0
9,2021-07-04,0.0,-0.10565516747870149,1.0
9,2021-07-11,0.0,-0.015817238932183498,0.0
9,2021-07-18,0.0,-0.1264224828860989,1.0
9,2021-07-25,0.0,-0.3145805745106813,0.0
9,2021-08-01,0.0,-0.01413485121737003,0.0
9,2021-08-08,0.0,-0.03922126023894247,0.0
9,2021-08-15,0.0,0.04879113896612919,0.0
9,2021-08-22,0.0,-0.06978023652924326,0.0
9,2021-08-29,0.0,-0.011855070338240807,0.0
9,2021-09-05,0.0,0.19355236122170374,0.0
9,2021-09-12,0.0,0.5270404666734724,0.0
9,2021-09-19,0.0,-0.13691886715959778,0.0
9,2021-09-26,0.0,-0.06361202792429416,0.0
9,2021-10-03,1.0,-0.05936321641140004,0.0
9,2021-10-10,0.0,0.035530054168014455,0.0
9,2021-10-17,0.0,0.13302679663714237,0.0
9,2021-10-24,0.0,-0.23680412723871017,0.0
9,2021-10-31,1.0,0.024162728462566455,0.0
9,2021-11-07,0.0,0.08033013667375179,0.0
9,2021-11-14,2.0,0.1032934041057179,0.0
9,2021-11-21,0.0,0.3108970514617384,0.0
9,2021-11-28,1.0,0.48329531139151977,0.0
9,2021-12-05,2.0,0.4045100392029915,1.0
9,2021-12-12,9.0,1.0206593396130534,0.0
9,2021-12-19,20.0,7.538326369941282,0.0
9,2021-12-26,51.0,13.642675736764483,0.0
9,2022-01-02,203.0,9.204363703617403,1.0
9,2022-01-09,269.0,67.89189417983258,0.0
9,2022-01-16,463.0,106.26449928644632,2.0
9,2022-01-23,482.0,146.72173148988225,0.0
9,2022-01-30,524.0,319.33193102237675,1.0
9,2022-02-06,753.0,91.37361972105823,2.0
9,2022-02-13,879.0,258.79112327159845,9.0
9,2022-02-20,569.0,383.258265997004,20.0
9,2022-02-27,344.0,314.635196564439,51.0
9,2022-03-06,223.0,109.35601365773674,203.0
9,2022-03-13,313.0,433.645858226145,269.0
9,2022-03-20,122.0,426.7079395196977,463.0
9,2022-03-27,92.0,90.6615215652885,482.0
9,2022-04-03,61.0,68.10937214693742,524.0
9,2022-04-10,17.0,55.73016224134473,753.0
9,2022-04-17,26.0,25.67677724128315,879.0
9,2022-04-24,19.0,31.815469550641218,569.0
9,2022-05-01,14.0,13.55993703123248,344.0
9,2022-05-08,24.0,8.696604897642501,223.0
9,2022-05-15,13.0,4.396232250751893,313.0
9,2022-05-22,11.0,2.4245581189183865,122.0
9,2022-05-29,11.0,8.531052282789629,92.0
9,2022-06-05,3.0,4.4919364473994,61.0
9,2022-06-12,3.0,1.1751997929085527,17.0
9,2022-06-19,3.0,2.281930141726483,26.0
9,2022-06-26,1.0,0.8156150368729317,19.0
9,2022-07-03,2.0,1.2140172129789344,14.0
9,2022-07-10,0.0,0.127331681720377,24.0
9,2022-07-17,3.0,0.4923323575402001,13.0
9,2022-07-24,0.0,1.137344210335139,11.0
9,2022-07-31,1.0,0.07471528689683157,11.0
9,2022-08-07,0.0,1.6664232233849745,3.0
9,2022-08-14,1.0,0.035415412178904114,3.0
9,2022-08-21,0.0,0.24547532636336103,3.0
9,2022-08-28,0.0,0.007987354729402305,1.0
9,2022-09-04,6.0,-0.02964939213996944,2.0
9,2022-09-11,11.0,1.1340422304858648,0.0
9,2022-09-18,7.0,4.24902159838331,3.0
9,2022-09-25,9.0,2.988359543314199,0.0
9,2022-10-02,10.0,4.196741687927371,1.0
9,2022-10-09,4.0,6.754945362065774,0.0
9,2022-10-16,0.0,6.496613179873157,1.0
9,2022-10-23,1.0,-2.3165600736004346,0.0
9,2022-10-30,0.0,1.897193680715881,0.0
9,2022-11-06,3.0,0.9321098496327707,6.0
9,2022-11-13,2.0,1.7949678558993305,11.0
9,2022-11-20,0.0,1.7323589303024227,7.0
9,2022-11-27,2.0,-1.1877901456285809,9.0
9,2022-12-04,0.0,0.6422757389690925,10.0
9,2022-12-11,10.0,-5.636441546285966,4.0
9,2022-12-18,7.0,-13.028918335947413,0.0
9,2022-12-25,27.0,4.218855580029267,1.0
9,2023-01-01,37.0,104.35839251672058,0.0
9,2023-01-08,93.0,80.09278884238752,3.0
9,2023-01-15,199.0,20.07274904438232,2.0
9,2023-01-22,250.0,134.00235241854338,0.0
9,2023-01-29,360.0,78.21499970001517,2.0
9,2023-02-05,541.0,364.92048583991334,0.0
9,2023-02-12,589.0,374.92956323742436,10.0
9,2023-02-19,581.0,318.2680880672206,7.0
9,2023-02-26,760.0,180.01381479348228,27.0
9,2023-03-05,762.0,195.67853829964977,37.0
9,2023-03-12,540.0,110.39154916842367,93.0
9,2023-03-19,473.0,69.53454548415303,199.0
9,2023-03-26,450.0,385.10618717906885,250.0
9,2023-04-02,225.0,241.24126796138137,360.0
9,2025-09-07,0.0,1.2329474815193942,6.0
9,2025-09-14,5.0,0.47664793459875876,3.0
9,2025-09-21,2.0,2.1421660333937047,9.0
9,2025-09-28,3.0,2.3237280379239325,6.0
9,2025-10-05,2.0,1.5319194271525725,7.0
9,2025-10-12,1.0,0.9538978909914547,5.0
9,2025-10-19,1.0,1.610078619421057,4.0
9,2025-10-26,0.0,0.8410064327486079,8.0
9,2025-11-02,2.0,0.9627317153738728,4.0
9,2025-11-09,1.0,2.0472047182566095,0.0
9,2025-11-16,1.0,0.7948006911151517,5.0
9,2025-11-23,1.0,1.4289760832500107,2.0
9,2025-11-30,1.0,5.5568502989933055,3.0
9,2025-12-07,1.0,1.771852680059879,2.0
9,2025-12-14,1.0,8.159043409405582,1.0
9,2025-12-21,0.0,86.87612352883802,1.0
9,2025-12-28,1.0,55.287346090988244,0.0
9,2026-01-04,0.0,28.553119246547627,2.0
9,2026-01-11,0.0,470.5495851095432,1.0
9,2026-01-18,0.0,157.33071062249743,1.0
9,2026-01-25,0.0,312.2762060193754,1.0
9,2026-02-01,0.0,369.6846791540577,1.0
9,2026-02-08,0.0,282.2657784747126,1.0
9,2026-02-15,2.0,275.7617770668503,1.0
9,2026-02-22,1.0,147.79967861449384,0.0
10,2021-01-24,9.0,6.701386061328022,0.0
10,2021-01-31,12.0,3.5438327851838536,0.0
10,2021-02-07,12.0,2.1630824942670115,0.0
10,2021-02-14,8.0,4.874470312586345,0.0
10,2021-02-21,7.0,5.1605371811371095,2.0
10,2021-02-28,9.0,7.248221906045328,0.0
10,2021-03-07,5.0,7.1762466552647375,1.0
10,2021-03-14,0.0,6.882713911440995,0.0
10,2021-03-21,1.0,10.205379899965617,1.0
10,2021-03-28,1.0,5.122688547745265,1.0
10,2021-04-04,0.0,0.9476611401393874,9.0
10,2021-04-11,0.0,6.602016573191773,12.0
10,2021-04-18,0.0,4.085335281019415,12.0
10,2021-04-25,1.0,-0.7138740962189648,8.0
10,2021-05-02,0.0,0.7520043623828985,7.0
10,2021-05-09,1.0,0.7449093731773904,9.0
10,2021-05-16,0.0,1.4672718026063565,5.0
10,2021-05-23,0.0,0.20586276396972839,0.0
10,2021-05-30,0.0,-0.005136400944478805,1.0
10,2021-06-06,0.0,-0.019714576982161582,1.0
10,2021-06-13,0.0,0.07007534555528214,0.0
10,2021-06-20,0.0,1.1645203844442775,0.0
10,2021-06-27,0.0,-0.2088249278340856,0.0
10,2021-07-04,0.0,-0.09876050795903343,1.0
10,2021-07-11,0.0,0.025637719150455665,0.0
10,2021-07-18,0.0,0.00023594482398872326,1.0
10,2021-07-25,0.0,0.0028512806328471613,0.0
10,2021-08-01,0.0,0.025852176954595074,0.0
10,2021-08-08,0.0,0.10518193534529023,0.0
10,2021-08-15,0.0,0.1646340487769236,0.0
10,2021-08-22,0.0,0.3899493451258293,0.0
10,2021-08-29,0.0,-0.030729397336420817,0.0
10,2021-09-05,0.0,0.7551161842958427,0.0
10,2021-09-12,0.0,-0.019689092321598548,0.0
10,2021-09-19,0.0,-0.11313939152593491,0.0
10,2021-09-26,1.0,0.013862880241093556,0.0
10,2021-10-03,0.0,0.023363879881050823,0.0
10,2021-10-10,0.0,-0.02537850825194335,0.0
10,2021-10-17,0.0,-0.05116828812806348,0.0
10,2021-10-24,1.0,-0.18564052319517976,0.0
10,2021-10-31,0.0,-0.0957705910674406,0.0
10,2021-11-07,2.0,0.5306317461360314,0.0
10,2021-11-14,0.0,-0.10288215461768013,0.0
10,2021-11-21,1.0,0.10143555678548309,0.0
10,2021-11-28,2.0,0.38835600788173774,0.0
10,2021-12-05,9.0,0.28695905520605786,1.0
10,2021-12-12,20.0,1.5967827351976525,0.0
10,2021-12-19,51.0,8.137152454232293,0.0
10,2021-12-26,203.0,21.657136642993333,0.0
10,2022-01-02,269.0,10.109526321888161,1.0
10,2022-01-09,463.0,86.2504527673083,0.0
10,2022-01-16,482.0,179.19248927125508,2.0
10,2022-01-23,524.0,177.029922600172,0.0
10,2022-01-30,753.0,274.75053558886196,1.0
10,2022-02-06,879.0,121.66435797710157,2.0
10,2022-02-13,569.0,330.79517670041656,9.0
10,2022-02-20,344.0,421.2939626082388,20.0
10,2022-02-27,223.0,287.52211220516153,51.0
10,2022-03-06,313.0,379.99149455696363,203.0
10,2022-03-13,122.0,499.6976878870024,269.0
10,2022-03-20,92.0,129.04116570622915,463.0
10,2022-03-27,61.0,83.732047487923,482.0
10,2022-04-03,17.0,87.07779393121216,524.0
10,2022-04-10,26.0,5.5038465656275015,753.0
10,2022-04-17,19.0,13.224665120344357,879.0
10,2022-04-24,14.0,36.054776368955054,569.0
10,2022-05-01,24.0,15.856179716248565,344.0
10,2022-05-08,13.0,18.750911046766205,223.0
10,2022-05-15,11.0,15.427931547402528,313.0
10,2022-05-22,11.0,5.444080522685834,122.0
10,2022-05-29,3.0,5.006909940608808,92.0
10,2022-06-05,3.0,3.6844036490518706,61.0
10,2022-06-12,3.0,1.022164286582752,17.0
10,2022-06-19,1.0,1.7128178194067714,26.0
10,2022-06-26,2.0,1.2092029993061184,19.0
10,2022-07-03,0.0,0.11774655132360409,14.0
10,2022-07-10,3.0,0.393946406494334,24.0
10,2022-07-17,0.0,1.9118008018008685,13.0
10,2022-07-24,1.0,0.3667113208605099,11.0
10,2022-07-31,0.0,0.6146872729692412,11.0
10,2022-08-07,1.0,-0.2630747907660523,3.0
10,2022-08-14,0.0,0.16419141138603674,3.0
10,2022-08-21,0.0,0.004352977372586596,3.0
10,2022-08-28,6.0,0.00937500016484059,1.0
10,2022-09-04,11.0,1.4798884197287083,2.0
10,2022-09-11,7.0,4.352892715125959,0.0
10,2022-09-18,9.0,3.72927695920796,3.0
10,2022-09-25,10.0,4.292432073642218,0.0
10,2022-10-02,4.0,4.529557665550483,1.0
10,2022-10-09,0.0,4.0080973066150385,0.0
10,2022-10-16,1.0,2.543037536251726,1.0
10,2022-10-23,0.0,0.6387434072642342,0.0
10,2022-10-30,3.0,0.06474067766666951,0.0
10,2022-11-06,2.0,0.35137336768152355,6.0
10,2022-11-13,0.0,1.0566751669866221,11.0
10,2022-11-20,2.0,1.5826752512981694,7.0
10,2022-11-27,0.0,1.9778868270315952,9.0
10,2022-12-04,10.0,-0.832155946830542,10.0
10,2022-12-11,7.0,3.9004500596289366,4.0
10,2022-12-18,27.0,16.76257313752734,0.0
10,2022-12-25,37.0,-0.29886097866484623,1.0
10,2023-01-01,93.0,127.2127401459467,0.0
10,2023-01-08,199.0,54.839023450978964,3.0
10,2023-01-15,250.0,4.271897035496395,2.0
10,2023-01-22,360.0,210.1059160870176,0.0
10,2023-01-29,541.0,75.14953275035974,2.0
10,2023-02-05,589.0,436.9215306170178,0.0
10,2023-02-12,581.0,329.9848291293302,10.0
10,2023-02-19,760.0,408.05507008100176,7.0
10,2023-02-26,762.0,285.03232355847274,27.0
10,2023-03-05,540.0,224.40847122006483,37.0
10,2023-03-12,473.0,95.11212280323019,93.0
10,2023-03-19,450.0,179.554376747042,199.0
10,2023-03-26,225.0,330.38071115344434,250.0
10,2025-09-07,5.0,2.4595097223248548,6.0
10,2025-09-14,2.0,0.4744371199601021,3.0
10,2025-09-21,3.0,3.7482950113964026,9.0
10,2025-09-28,2.0,3.0821649783383718,6.0
10,2025-10-05,1.0,2.1234632201695507,7.0
10,2025-10-12,1.0,0.7989409186713144,5.0
10,2025-10-19,0.0,0.754439084793072,4.0
10,2025-10-26,2.0,1.0929169900072417,8.0
10,2025-11-02,1.0,1.1871736937729453,4.0
10,2025-11-09,1.0,3.1217385919001885,0.0
10,2025-11-16,1.0,1.4051291773383559,5.0
10,2025-11-23,1.0,4.954841693960688,2.0
10,2025-11-30,1.0,8.33967221246039,3.0
10,2025-12-07,1.0,20.267281071637907,2.0
10,2025-12-14,0.0,41.27431897787148,1.0
10,2025-12-21,1.0,149.05515798150094,1.0
10,2025-12-28,0.0,49.02533049583133,0.0
10,2026-01-04,0.0,105.83760364804779,2.0
10,2026-01-11,0.0,287.9807088660813,1.0
10,2026-01-18,0.0,220.34583564509842,1.0
10,2026-01-25,0.0,321.2064478747448,1.0
10,2026-02-01,0.0,318.1243256859309,1.0
10,2026-02-08,2.0,185.41214817422477,1.0
10,2026-02-15,1.0,95.28186669938317,1.0
11,2021-01-24,12.0,2.926342298621202,0.0
11,2021-01-31,12.0,3.0538672198093666,0.0
11,2021-02-07,8.0,4.410790824860881,0.0
11,2021-02-14,7.0,1.5737600751942722,0.0
11,2021-02-21,9.0,4.958803161917998,2.0
11,2021-02-28,5.0,7.710430423616201,0.0
11,2021-03-07,0.0,10.576052303302992,1.0
11,2021-03-14,1.0,4.553851929338151,0.0
11,2021-03-21,1.0,6.292167618823884,1.0
11,2021-03-28,0.0,4.392941495938648,1.0
11,2021-04-04,0.0,1.6416251816846652,9.0
11,2021-04-11,0.0,3.567638434202415,12.0
11,2021-04-18,1.0,2.193176224575429,12.0
11,2021-04-25,0.0,-0.3953725148793061,8.0
11,2021-05-02,1.0,0.0290217756179451,7.0
11,2021-05-09,0.0,0.5591772679078435,9.0
11,2021-05-16,0.0,-0.04563112500151457,5.0
11,2021-05-23,0.0,-0.07530884893346887,0.0
11,2021-05-30,0.0,0.018885427837011706,1.0
11,2021-06-06,0.0,0.21385139313105705,1.0
11,2021-06-13,0.0,0.38165344151543407,0.0
11,2021-06-20,0.0,0.05546967516489937,0.0
11,2021-06-27,0.0,-0.04820571301291198,0.0
11,2021-07-04,0.0,0.160961452818049,1.0
11,2021-07-11,0.0,-0.01398225212503499,0.0
11,2021-07-18,0.0,0.09419551960487418,1.0
11,2021-07-25,0.0,0.0006718472698557603,0.0
11,2021-08-01,0.0,0.1454068848268801,0.0
11,2021-08-08,0.0,0.04829351388568161,0.0
11,2021-08-15,0.0,0.020282474327327844,0.0
11,2021-08-22,0.0,-0.07521377182297509,0.0
11,2021-08-29,0.0,0.002495521392815896,0.0
11,2021-09-05,0.0,-0.055079758149721554,0.0
11,2021-09-12,0.0,-0.11614180798096117,0.0
11,2021-09-19,1.0,-0.14306897529330045,0.0
11,2021-09-26,0.0,0.25666864066246936,0.0
11,2021-10-03,0.0,0.09362237310406883,0.0
11,2021-10-10,0.0,0.1646855080092617,0.0
11,2021-10-17,1.0,0.02375376552602437,0.0
11,2021-10-24,0.0,0.1777733147588594,0.0
11,2021-10-31,2.0,0.05371345018915576,0.0
11,2021-11-07,0.0,0.24938361658817318,0.0
11,2021-11-14,1.0,-0.048833791189828696,0.0
11,2021-11-21,2.0,0.5463738943323756,0.0
11,2021-11-28,9.0,1.40277477220261,0.0
11,2021-12-05,20.0,2.5175714483489555,1.0
11,2021-12-12,51.0,7.6873412273286545,0.0
11,2021-12-19,203.0,7.705092967341841,0.0
11,2021-12-26,269.0,52.53467805327313,0.0
11,2022-01-02,463.0,17.294410783813678,1.0
11,2022-01-09,482.0,139.94138705107696,0.0
11,2022-01-16,524.0,306.2297362152941,2.0
11,2022-01-23,753.0,137.25890736905222,0.0
11,2022-01-30,879.0,378.36661258340905,1.0
11,2022-02-06,569.0,206.85711662078293,2.0
11,2022-02-13,344.0,329.94556018179,9.0
11,2022-02-20,223.0,408.04989148386153,20.0
11,2022-02-27,313.0,421.2423645439908,51.0
11,2022-03-06,122.0,273.5497320921431,203.0
11,2022-03-13,92.0,207.9749488643573,269.0
11,2022-03-20,61.0,96.74074885477461,463.0
11,2022-03-27,17.0,48.73346567997267,482.0
11,2022-04-03,26.0,28.721722977610373,524.0
11,2022-04-10,19.0,23.789131355826292,753.0
11,2022-04-17,14.0,26.45827127258124,879.0
11,2022-04-24,24.0,21.845973180118015,569.0
11,2022-05-01,13.0,19.257312644088515,344.0
11,2022-05-08,11.0,10.752479908329573,223.0
11,2022-05-15,11.0,8.594679823642004,313.0
11,2022-05-22,3.0,-0.3290003095662203,122.0
11,2022-05-29,3.0,1.9850451038687575,92.0
11,2022-06-05,3.0,2.3550406096246097,61.0
11,2022-06-12,1.0,0.9360735191880686,17.0
11,2022-06-19,2.0,0.45795894653872415,26.0
11,2022-06-26,0.0,0.5355415575340693,19.0
11,2022-07-03,3.0,0.43256893838608296,14.0
11,2022-07-10,0.0,0.7069259518253193,24.0
11,2022-07-17,1.0,0.9671288300910903,13.0
11,2022-07-24,0.0,1.0813348944123564,11.0
11,2022-07-31,1.0,-2.819358097553827,11.0
11,2022-08-07,0.0,0.8742382268867607,3.0
11,2022-08-14,0.0,0.046851887938068555,3.0
11,2022-08-21,6.0,0.2630851249099342,3.0
11,2022-08-28,11.0,1.1511894324464178,1.0
11,2022-09-04,7.0,4.820229229539464,2.0
11,2022-09-11,9.0,5.285106942840479,0.0
11,2022-09-18,10.0,2.781846636583575,3.0
11,2022-09-25,4.0,3.1497574355058817,0.0
11,2022-10-02,0.0,4.38427930281367,1.0
11,2022-10-09,1.0,3.3742117728703835,0.0
11,2022-10-16,0.0,2.2068207112951033,1.0
11,2022-10-23,3.0,-4.458028355047921,0.0
11,2022-10-30,2.0,0.38731256260078717,0.0
11,2022-11-06,0.0,1.3333717120646307,6.0
11,2022-11-13,2.0,1.0578769197137468,11.0
11,2022-11-20,0.0,1.0343696286432615,7.0
11,2022-11-27,10.0,2.544097041329737,9.0
11,2022-12-04,7.0,20.431727626617693,10.0
11,2022-12-11,27.0,-24.334988296437402,4.0
11,2022-12-18,37.0,9.557238577983176,0.0
11,2022-12-25,93.0,2.347668439987047,1.0
11,2023-01-01,199.0,83.20035365528496,0.0
11,2023-01-08,250.0,276.11873715149693,3.0
11,2023-01-15,360.0,32.07858600245642,2.0
11,2023-01-22,541.0,298.4200911641423,0.0
11,2023-01-29,589.0,96.88688038091166,2.0
11,2023-02-05,581.0,396.86927976641465,0.0
11,2023-02-12,760.0,482.05395381921807,10.0
11,2023-02-19,762.0,285.80522332023315,7.0
11,2023-02-26,540.0,178.45957293720915,27.0
11,2023-03-05,473.0,78.6731638222089,37.0
11,2023-03-12,450.0,98.8529564655208,93.0
11,2023-03-19,225.0,235.6305142724237,199.0
11,2025-09-07,2.0,2.290890904628849,6.0
11,2025-09-14,3.0,1.6635535909995018,3.0
11,2025-09-21,2.0,2.8877749992097366,9.0
11,2025-09-28,1.0,1.6866846052695013,6.0
11,2025-10-05,1.0,2.525367035854423,7.0
11,2025-10-12,0.0,1.7749434546388403,5.0
11,2025-10-19,2.0,4.973340121738513,4.0
11,2025-10-26,1.0,0.3801476010438429,8.0
11,2025-11-02,1.0,1.5317364405978746,4.0
11,2025-11-09,1.0,19.735415192360367,0.0
11,2025-11-16,1.0,3.159725025726994,5.0
11,2025-11-23,1.0,6.420066493485061,2.0
11,2025-11-30,1.0,18.91042962894,3.0
11,2025-12-07,0.0,36.15164597909751,2.0
11,2025-12-14,1.0,54.285853128627664,1.0
11,2025-12-21,0.0,206.17711740336625,1.0
11,2025-12-28,0.0,169.740799454339,0.0
11,2026-01-04,0.0,163.59676630973527,2.0
11,2026-01-11,0.0,90.21994965841122,1.0
11,2026-01-18,0.0,124.68255171980499,1.0
11,2026-01-25,0.0,184.68304302776232,1.0
11,2026-02-01,2.0,266.75749103939904,1.0
11,2026-02-08,1.0,170.2272739561686,1.0
12,2021-01-24,12.0,3.024473417384133,0.0
12,2021-01-31,8.0,3.195915549838774,0.0
12,2021-02-07,7.0,5.673616889897815,0.0
12,2021-02-14,9.0,3.126294441673407,0.0
12,2021-02-21,5.0,7.960315092060426,2.0
12,2021-02-28,0.0,5.748303015054477,0.0
12,2021-03-07,1.0,6.845219550350422,1.0
12,2021-03-14,1.0,4.40508645898876,0.0
12,2021-03-21,0.0,4.368730150959771,1.0
12,2021-03-28,0.0,2.773128197437323,1.0
12,2021-04-04,0.0,2.46692995072652,9.0
12,2021-04-11,1.0,3.54539091671837,12.0
12,2021-04-18,0.0,1.5709112743422273,12.0
12,2021-04-25,1.0,0.2039397385627332,8.0
12,2021-05-02,0.0,0.6723514182489932,7.0
12,2021-05-09,0.0,0.20844458301805813,9.0
12,2021-05-16,0.0,0.41335391042604414,5.0
12,2021-05-23,0.0,0.6445421265055197,0.0
12,2021-05-30,0.0,-0.007196043189337054,1.0
12,2021-06-06,0.0,-0.039803265808809385,1.0
12,2021-06-13,0.0,-0.01367156032340027,0.0
12,2021-06-20,0.0,-0.008413441570799651,0.0
12,2021-06-27,0.0,-0.049582777977959125,0.0
12,2021-07-04,0.0,-0.06211180205850321,1.0
12,2021-07-11,0.0,-0.04941259685890063,0.0
12,2021-07-18,0.0,0.07566054241863301,1.0
12,2021-07-25,0.0,0.002565126237771302,0.0
12,2021-08-01,0.0,0.12122801169905062,0.0
12,2021-08-08,0.0,-0.04790519814366299,0.0
12,2021-08-15,0.0,-0.07418084248629359,0.0
12,2021-08-22,0.0,0.12838219400266093,0.0
12,2021-08-29,0.0,0.1938078743006154,0.0
